location,size,total_sqft,bath,price,bhk,price_per_sqft
Koramangala,2 BHK,1355.0,2.0,95.0,2,7011.070110701107
Koramangala,3 BHK,1600.0,3.0,170.0,3,10625.0
Koramangala,2 BHK,1260.0,2.0,100.0,2,7936.507936507936
Koramangala,3 BHK,1910.0,4.0,150.0,3,7853.4031413612565
Koramangala,3 BHK,1600.0,2.0,140.0,3,8750.0
Kothannur,2 BHK,1206.0,2.0,48.23,2,3999.1708126036483
Kothannur,3 BHK,1275.0,2.0,43.85,3,3439.2156862745096
Kothannur,2 BHK,1100.0,2.0,40.0,2,3636.3636363636365
Kothannur,2 BHK,1197.0,2.0,47.88,2,4000.0
Kothannur,2 BHK,1197.0,2.0,47.8,2,3993.316624895572
Kothannur,2 BHK,1070.0,2.0,42.79,2,3999.0654205607475
Kothannur,3 BHK,1270.0,3.0,45.0,3,3543.3070866141734
Kothannur,3 BHK,1275.0,3.0,44.0,3,3450.9803921568628
Kothannur,2 BHK,1070.0,2.0,38.6,2,3607.4766355140187
Kothannur,3 BHK,1485.0,2.0,59.4,3,4000.0
Kothannur,3 BHK,1215.0,2.0,48.6,3,4000.0
Kothannur,3 BHK,1404.0,2.0,56.15,3,3999.287749287749
Kothanur,2 BHK,1200.0,2.0,51.0,2,4250.0
Kothanur,3 Bedroom,2400.0,2.0,150.0,3,6250.0
Kothanur,3 BHK,1828.0,3.0,110.0,3,6017.505470459519
Kothanur,2 BHK,1186.0,2.0,58.0,2,4890.387858347386
Kothanur,3 BHK,1577.0,3.0,70.0,3,4438.807863031072
Kothanur,3 BHK,1847.0,3.0,105.0,3,5684.89442338928
Kothanur,3 BHK,1580.0,3.0,76.0,3,4810.126582278481
Kothanur,5 Bedroom,9600.0,5.0,550.0,5,5729.166666666667
Kothanur,3 BHK,1435.0,3.0,70.0,3,4878.048780487805
Kothanur,2 BHK,1187.0,2.0,58.0,2,4886.2679022746415
Kothanur,3 BHK,1847.0,3.0,110.0,3,5955.603681645913
Kothanur,3 BHK,1460.0,3.0,71.0,3,4863.013698630137
Kothanur,2 BHK,1185.0,2.0,59.0,2,4978.9029535864975
Kothanur,3 BHK,1436.0,3.0,70.0,3,4874.651810584958
Kothanur,3 BHK,1462.0,3.0,71.0,3,4856.361149110807
Kothanur,3 BHK,1790.0,3.0,105.0,3,5865.921787709497
Kothanur,3 BHK,1583.0,3.0,76.1,3,4807.327858496525
Kothanur,2 BHK,1070.0,2.0,45.5,2,4252.336448598131
Kothanur,3 BHK,1820.0,3.0,77.0,3,4230.7692307692305
Kothanur,2 BHK,1145.0,2.0,56.0,2,4890.829694323144
Kothanur,4 Bedroom,3401.0,5.0,230.0,4,6762.7168479858865
Kothanur,2 BHK,1455.0,2.0,69.0,2,4742.268041237114
Kothanur,1 Bedroom,627.0,1.0,30.0,1,4784.688995215311
Kothanur,2 BHK,1302.0,2.0,68.5,2,5261.136712749616
Kothanur,3 BHK,1760.0,3.0,111.0,3,6306.818181818182
Kothanur,2 BHK,1185.0,2.0,58.0,2,4894.514767932489
Kothanur,1 Bedroom,1500.0,1.0,75.0,1,5000.0
Kothanur,2 BHK,1075.0,2.0,53.0,2,4930.232558139535
Kothanur,3 BHK,1790.0,3.0,97.0,3,5418.994413407821
Kothanur,4 Bedroom,2700.0,4.0,175.0,4,6481.481481481482
Kothanur,3 BHK,1786.0,2.0,106.0,3,5935.05039193729
Kothanur,3 BHK,1787.0,3.0,107.0,3,5987.688864017907
Kothanur,2 BHK,1141.0,2.0,54.0,2,4732.690622261174
Kothanur,3 BHK,1760.0,3.0,110.0,3,6250.0
Kothanur,3 BHK,1365.0,3.0,66.0,3,4835.1648351648355
Kothanur,2 BHK,1160.0,2.0,57.0,2,4913.793103448276
Kothanur,2 BHK,1095.0,2.0,55.0,2,5022.83105022831
Kothanur,2 BHK,1142.0,2.0,56.0,2,4903.6777583187395
Kothanur,2 BHK,1074.0,2.0,54.0,2,5027.932960893855
Kothanur,2 BHK,1285.0,2.0,60.0,2,4669.260700389105
Kothanur,2 BHK,1075.0,2.0,53.0,2,4930.232558139535
Kothanur,2 BHK,1140.0,2.0,56.0,2,4912.2807017543855
Kothanur,2 BHK,1400.0,2.0,70.0,2,5000.0
Kothanur,3 BHK,1581.0,3.0,76.0,3,4807.084123972169
Kothanur,3 BHK,1385.0,3.0,67.0,3,4837.545126353791
Kothanur,2 BHK,1140.0,2.0,56.0,2,4912.2807017543855
Kothanur,3 BHK,1787.0,3.0,120.0,3,6715.165081141578
Kothanur,2 BHK,1185.0,2.0,59.0,2,4978.9029535864975
Kothanur,3 BHK,1581.0,3.0,76.0,3,4807.084123972169
Kothanur,3 BHK,1790.0,3.0,105.0,3,5865.921787709497
Kothanur,2 BHK,1130.0,2.0,55.0,2,4867.256637168141
Kothanur,2 BHK,1094.0,2.0,54.0,2,4936.014625228519
Kothanur,3 BHK,1170.0,3.0,80.0,3,6837.606837606838
Kothanur,2 BHK,1400.0,2.0,65.0,2,4642.857142857143
Kothanur,2 BHK,1195.0,2.0,59.0,2,4937.238493723849
Kothanur,3 BHK,1790.0,3.0,120.0,3,6703.91061452514
Kothanur,3 BHK,1454.0,3.0,71.5,3,4917.469050894085
Kudlu,2 BHK,1152.0,2.0,53.5,2,4644.097222222223
Kudlu,2 BHK,1027.0,2.0,43.0,2,4186.952288218111
Kudlu,2 BHK,1092.0,2.0,44.0,2,4029.3040293040294
Kudlu,2 BHK,1027.0,2.0,43.0,2,4186.952288218111
Kudlu,2 BHK,1092.0,2.0,44.0,2,4029.3040293040294
Kudlu,2 BHK,1143.0,2.0,55.0,2,4811.898512685914
Kudlu,3 BHK,1455.0,2.0,60.0,3,4123.711340206186
Kudlu,2 BHK,1024.0,2.0,44.0,2,4296.875
Kudlu,3 BHK,1570.0,2.0,65.94,3,4200.0
Kudlu,3 BHK,1600.0,3.0,79.0,3,4937.5
Kudlu,2 BHK,1027.0,2.0,42.0,2,4089.581304771178
Kudlu,2 BHK,1076.0,2.0,50.0,2,4646.840148698885
Kudlu,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Kudlu,2 BHK,1084.0,2.0,53.0,2,4889.29889298893
Kudlu,2 BHK,1300.0,2.0,56.0,2,4307.692307692308
Kudlu,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Kudlu,3 BHK,1245.0,2.0,60.0,3,4819.277108433735
Kudlu,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Kudlu,2 BHK,1110.0,2.0,46.0,2,4144.144144144144
Kudlu,4 BHK,2100.0,3.0,114.0,4,5428.571428571428
Kudlu,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Kudlu,1 BHK,720.0,1.0,33.0,1,4583.333333333333
Kudlu,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Kudlu,2 BHK,1162.0,2.0,52.0,2,4475.043029259897
Kudlu,2 BHK,1041.0,2.0,53.0,2,5091.258405379443
Kudlu Gate,3 BHK,1535.0,3.0,83.0,3,5407.166123778502
Kudlu Gate,3 BHK,1535.0,3.0,85.0,3,5537.459283387622
Kudlu Gate,3 BHK,1535.0,3.0,78.0,3,5081.4332247557
Kudlu Gate,3 BHK,1535.0,3.0,86.0,3,5602.605863192182
Kudlu Gate,3 BHK,1564.0,2.0,92.0,3,5882.35294117647
Kudlu Gate,3 BHK,1364.0,2.0,46.38,3,3400.293255131965
Kudlu Gate,2 BHK,1238.0,2.0,55.0,2,4442.64943457189
Kudlu Gate,3 BHK,1335.0,3.0,89.0,3,6666.666666666667
Kudlu Gate,1 BHK,703.0,1.0,52.0,1,7396.870554765292
Kudlu Gate,3 BHK,1535.0,3.0,86.0,3,5602.605863192182
Kudlu Gate,3 BHK,1532.0,3.0,83.0,3,5417.754569190601
Kudlu Gate,2 BHK,1113.0,2.0,50.0,2,4492.36298292902
Kudlu Gate,3 BHK,1465.0,2.0,49.81,3,3400.0
Kudlu Gate,2 BHK,1185.0,2.0,50.0,2,4219.4092827004215
Kudlu Gate,3 BHK,1664.0,3.0,68.0,3,4086.5384615384614
Kudlu Gate,3 BHK,1656.0,3.0,80.0,3,4830.917874396136
Kudlu Gate,3 BHK,1656.0,3.0,75.0,3,4528.985507246377
Kudlu Gate,2 BHK,1215.0,2.0,45.0,2,3703.703703703704
Kudlu Gate,2 BHK,812.0,2.0,38.25,2,4710.591133004926
Kudlu Gate,2 BHK,1547.0,2.0,103.0,2,6658.047834518423
Kudlu Gate,2 BHK,1336.0,2.0,86.0,2,6437.125748502994
Kudlu Gate,3 BHK,1919.0,3.0,121.0,3,6305.367378843148
Kudlu Gate,2 BHK,1464.0,3.0,56.0,2,3825.136612021858
Kudlu Gate,3 BHK,1535.0,3.0,85.0,3,5537.459283387622
Kudlu Gate,3 BHK,1850.0,3.0,120.0,3,6486.486486486487
Kudlu Gate,2 BHK,940.0,2.0,69.57,2,7401.063829787233
Kudlu Gate,2 BHK,1215.0,2.0,44.96,2,3700.411522633745
Kudlu Gate,2 BHK,1164.0,2.0,75.0,2,6443.298969072165
Kudlu Gate,2 BHK,1183.0,2.0,79.54,2,6723.584108199494
Kudlu Gate,3 BHK,1850.0,3.0,110.0,3,5945.945945945946
Kudlu Gate,3 BHK,1320.0,2.0,50.0,3,3787.878787878788
Kudlu Gate,2 BHK,1183.0,2.0,79.54,2,6723.584108199494
Kudlu Gate,2 BHK,1200.0,2.0,44.4,2,3700.0
Kudlu Gate,3 BHK,1432.0,2.0,61.11,3,4267.458100558659
Kudlu Gate,2 BHK,1310.0,2.0,53.0,2,4045.8015267175574
Kumaraswami Layout,4 Bedroom,2000.0,4.0,139.0,4,6950.0
Kumaraswami Layout,2 BHK,1000.0,2.0,48.5,2,4850.0
Kumaraswami Layout,2 BHK,1000.0,2.0,58.0,2,5800.0
Kumaraswami Layout,7 Bedroom,2400.0,7.0,125.0,7,5208.333333333333
Kumaraswami Layout,3 Bedroom,2400.0,2.0,125.0,3,5208.333333333333
Kumaraswami Layout,3 BHK,1310.0,2.0,70.0,3,5343.511450381679
Kumaraswami Layout,1 Bedroom,850.0,1.0,78.0,1,9176.470588235294
Kumaraswami Layout,7 Bedroom,3200.0,7.0,150.0,7,4687.5
Kumaraswami Layout,3 BHK,1310.0,2.0,85.0,3,6488.5496183206105
Kumaraswami Layout,4 BHK,2450.0,3.0,110.0,4,4489.7959183673465
Kumaraswami Layout,7 Bedroom,3100.0,7.0,145.0,7,4677.419354838709
Kumaraswami Layout,3 Bedroom,1200.0,3.0,75.0,3,6250.0
Kumaraswami Layout,2 BHK,1081.0,2.0,60.0,2,5550.416281221092
Kundalahalli,3 BHK,1724.0,3.0,125.0,3,7250.580046403712
Kundalahalli,2 BHK,1030.0,2.0,49.0,2,4757.281553398058
Kundalahalli,2 BHK,735.0,2.0,57.99,2,7889.7959183673465
Kundalahalli,2 BHK,1047.0,2.0,82.0,2,7831.900668576886
Kundalahalli,3 BHK,1397.0,3.0,105.0,3,7516.1059413027915
Kundalahalli,3 BHK,1724.0,3.0,127.0,3,7366.589327146172
Kundalahalli,2 BHK,1010.0,2.0,49.27,2,4878.217821782178
Kundalahalli,3 BHK,1397.0,3.0,110.0,3,7874.0157480314965
Kundalahalli,3 BHK,1397.0,3.0,104.0,3,7444.523979957051
Kundalahalli,3 BHK,1397.0,3.0,108.0,3,7730.851825340014
Kundalahalli,3 BHK,1920.0,3.0,150.0,3,7812.5
Kundalahalli,3 BHK,1397.0,3.0,105.0,3,7516.1059413027915
Kundalahalli,3 BHK,1800.0,3.0,80.0,3,4444.444444444444
Kundalahalli,3 BHK,1724.0,3.0,124.0,3,7192.5754060324825
Kundalahalli,2 BHK,1047.0,2.0,84.0,2,8022.9226361031515
Kundalahalli,2 BHK,1047.0,2.0,83.0,2,7927.411652340019
Kundalahalli,4 Bedroom,7000.0,4.0,550.0,4,7857.142857142857
Kundalahalli,3 BHK,2075.0,3.0,115.0,3,5542.168674698795
Kundalahalli,2 BHK,1120.0,2.0,53.76,2,4800.0
Kundalahalli,2 BHK,1047.0,2.0,82.62,2,7891.117478510028
Kundalahalli,2 BHK,1047.0,2.0,91.0,2,8691.499522445081
Kundalahalli,3 BHK,1724.0,3.0,146.0,3,8468.677494199535
Kundalahalli,3 Bedroom,1600.0,3.0,170.0,3,10625.0
Kundalahalli,3 BHK,1496.0,2.0,78.0,3,5213.903743315508
Kundalahalli,3 BHK,1724.0,3.0,125.0,3,7250.580046403712
Kundalahalli,2 BHK,1010.0,2.0,48.27,2,4779.207920792079
Kundalahalli,2 BHK,1047.0,2.0,89.0,2,8500.477554918816
Kundalahalli,4 Bedroom,2500.0,5.0,245.0,4,9800.0
Kundalahalli,3 BHK,1397.0,3.0,105.0,3,7516.1059413027915
Kundalahalli,3 BHK,1800.0,3.0,110.0,3,6111.111111111111
Kundalahalli,2 BHK,1047.0,2.0,72.0,2,6876.790830945559
Kundalahalli,2 BHK,1260.0,2.0,58.0,2,4603.174603174603
Kundalahalli,4 Bedroom,3092.0,4.0,230.0,4,7438.551099611902
Kundalahalli,2 BHK,1065.0,2.0,70.0,2,6572.769953051643
Kundalahalli,3 BHK,1724.0,3.0,146.0,3,8468.677494199535
Kundalahalli,2 BHK,1047.0,2.0,91.0,2,8691.499522445081
Kundalahalli,3 BHK,1724.0,3.0,128.0,3,7424.593967517401
Kundalahalli,2 BHK,1315.0,2.0,74.0,2,5627.376425855513
Kundalahalli,3 Bedroom,2100.0,3.0,150.0,3,7142.857142857143
Kundalahalli,3 BHK,1724.0,3.0,125.0,3,7250.580046403712
Kundalahalli,3 BHK,1724.0,3.0,140.0,3,8120.649651972158
Kundalahalli,2 BHK,1175.0,2.0,65.0,2,5531.914893617021
LB Shastri Nagar,3 BHK,1600.0,3.0,65.0,3,4062.5
LB Shastri Nagar,2 BHK,1043.0,2.0,55.0,2,5273.250239693192
LB Shastri Nagar,2 BHK,1184.0,2.0,69.0,2,5827.7027027027025
LB Shastri Nagar,1 BHK,665.0,1.0,32.0,1,4812.0300751879695
LB Shastri Nagar,2 BHK,1250.0,2.0,48.5,2,3880.0
LB Shastri Nagar,3 BHK,1400.0,2.0,80.0,3,5714.285714285715
LB Shastri Nagar,2 BHK,1184.0,2.0,62.0,2,5236.486486486487
LB Shastri Nagar,2 BHK,1200.0,2.0,47.0,2,3916.6666666666665
LB Shastri Nagar,2 BHK,1200.0,2.0,75.0,2,6250.0
LB Shastri Nagar,2 BHK,1000.0,2.0,49.5,2,4950.0
Laggere,5 Bedroom,2800.0,5.0,125.0,5,4464.285714285715
Laggere,3 Bedroom,1200.0,3.0,130.0,3,10833.333333333334
Laggere,1 Bedroom,1200.0,1.0,125.0,1,10416.666666666666
Laggere,2 Bedroom,1200.0,2.0,75.0,2,6250.0
Laggere,1 Bedroom,620.0,2.0,48.0,1,7741.935483870968
Lakshminarayana Pura,2 BHK,1185.0,2.0,75.0,2,6329.113924050633
Lakshminarayana Pura,3 BHK,1600.0,2.0,108.0,3,6750.0
Lakshminarayana Pura,2 BHK,1180.0,2.0,75.0,2,6355.932203389831
Lakshminarayana Pura,2 BHK,1172.0,2.0,82.0,2,6996.587030716723
Lakshminarayana Pura,2 BHK,1179.0,2.0,75.0,2,6361.323155216285
Lakshminarayana Pura,2 BHK,1149.0,2.0,75.0,2,6527.415143603133
Lakshminarayana Pura,2 BHK,1336.0,2.0,100.0,2,7485.029940119761
Lakshminarayana Pura,2 BHK,1175.0,2.0,75.0,2,6382.978723404255
Lakshminarayana Pura,2 BHK,1190.0,2.0,75.0,2,6302.5210084033615
Lakshminarayana Pura,2 BHK,1200.0,2.0,75.0,2,6250.0
Lakshminarayana Pura,2 BHK,1200.0,2.0,75.0,2,6250.0
Lakshminarayana Pura,2 BHK,1165.0,2.0,75.0,2,6437.768240343347
Lakshminarayana Pura,2 BHK,1145.0,2.0,75.0,2,6550.218340611354
Lakshminarayana Pura,3 BHK,1500.0,3.0,104.0,3,6933.333333333333
Lakshminarayana Pura,2 BHK,1210.0,2.0,75.0,2,6198.347107438017
Lakshminarayana Pura,2 BHK,1169.0,2.0,75.0,2,6415.739948674081
Lakshminarayana Pura,2 BHK,1200.0,2.0,75.0,2,6250.0
Lakshminarayana Pura,2 BHK,1172.0,2.0,75.0,2,6399.317406143345
Lakshminarayana Pura,2 BHK,1172.0,2.0,75.0,2,6399.317406143345
Lakshminarayana Pura,2 BHK,1180.0,2.0,75.0,2,6355.932203389831
Lakshminarayana Pura,2 BHK,1200.0,2.0,83.0,2,6916.666666666667
Lakshminarayana Pura,2 BHK,1200.0,2.0,80.0,2,6666.666666666667
Lakshminarayana Pura,2 BHK,1195.0,2.0,75.0,2,6276.150627615063
Lakshminarayana Pura,2 BHK,1200.0,2.0,80.0,2,6666.666666666667
Lingadheeranahalli,3 BHK,1521.0,3.0,95.0,3,6245.890861275477
Lingadheeranahalli,3 BHK,1511.0,3.0,95.0,3,6287.22700198544
Lingadheeranahalli,3 BHK,1683.0,3.0,109.0,3,6476.5300059417705
Lingadheeranahalli,3 BHK,1519.0,3.0,93.0,3,6122.448979591837
Lingadheeranahalli,3 BHK,1521.0,3.0,94.99,3,6245.233399079553
Lingadheeranahalli,3 BHK,1682.0,3.0,120.0,3,7134.36385255648
Lingadheeranahalli,3 BHK,1521.0,3.0,94.71,3,6226.824457593689
Lingadheeranahalli,3 BHK,1893.0,3.0,130.0,3,6867.406233491812
Lingadheeranahalli,3 BHK,1705.0,3.0,110.0,3,6451.612903225807
Lingadheeranahalli,4 BHK,2245.0,4.0,154.0,4,6859.688195991092
Lingadheeranahalli,3 BHK,1682.0,3.0,113.0,3,6718.192627824019
Lingadheeranahalli,3 BHK,1682.0,3.0,114.0,3,6777.645659928657
Lingadheeranahalli,3 BHK,1506.0,3.0,95.0,3,6308.100929614874
Lingadheeranahalli,3 BHK,1683.0,3.0,110.0,3,6535.9477124183
Lingadheeranahalli,3 BHK,1684.0,3.0,120.0,3,7125.890736342043
Lingadheeranahalli,4 BHK,2236.0,4.0,153.0,4,6842.57602862254
Lingadheeranahalli,3 BHK,1894.0,4.0,114.0,3,6019.007391763464
Lingadheeranahalli,4 BHK,2240.0,4.0,160.0,4,7142.857142857143
Magadi Road,6 Bedroom,3600.0,6.0,141.0,6,3916.6666666666665
Magadi Road,2 BHK,1116.0,2.0,50.0,2,4480.286738351255
Magadi Road,3 BHK,1282.0,2.0,49.0,3,3822.1528861154447
Magadi Road,2 BHK,884.0,2.0,41.1,2,4649.321266968326
Magadi Road,2 BHK,1005.0,2.0,55.78,2,5550.248756218905
Magadi Road,2 BHK,1000.0,2.0,46.5,2,4650.0
Magadi Road,4 Bedroom,1500.0,2.0,93.0,4,6200.0
Magadi Road,3 BHK,1322.0,2.0,58.82,3,4449.3192133131615
Magadi Road,2 BHK,1345.0,2.0,55.0,2,4089.2193308550186
Magadi Road,3 BHK,1191.0,2.0,55.38,3,4649.8740554156175
Magadi Road,5 Bedroom,5000.0,6.0,360.0,5,7200.0
Magadi Road,2 BHK,1116.0,2.0,51.89,2,4649.641577060932
Magadi Road,3 BHK,1052.0,2.0,60.0,3,5703.42205323194
Magadi Road,2 BHK,940.0,2.0,50.0,2,5319.148936170212
Magadi Road,3 BHK,1318.0,2.0,68.0,3,5159.332321699545
Magadi Road,3 BHK,1187.0,2.0,55.195,3,4649.957877000842
Magadi Road,2 BHK,884.0,2.0,48.0,2,5429.864253393665
Mahadevpura,3 BHK,1720.0,3.0,78.0,3,4534.883720930233
Mahadevpura,2 BHK,1150.0,2.0,52.0,2,4521.739130434783
Mahadevpura,2 BHK,1250.0,2.0,52.0,2,4160.0
Mahadevpura,2 BHK,1260.0,2.0,57.6,2,4571.428571428572
Mahadevpura,1 BHK,730.0,1.0,35.0,1,4794.520547945205
Mahadevpura,3 BHK,1434.0,2.0,67.39,3,4699.442119944212
Mahadevpura,2 BHK,1146.0,2.0,53.8,2,4694.5898778359515
Mahadevpura,2 BHK,1532.0,2.0,62.0,2,4046.9973890339425
Mahadevpura,3 BHK,1620.0,2.0,76.0,3,4691.358024691358
Mahadevpura,2 BHK,1136.0,2.0,64.5,2,5677.816901408451
Mahadevpura,3 BHK,1400.0,2.0,65.8,3,4700.0
Mahadevpura,2 BHK,1137.0,2.0,53.4,2,4696.5699208443275
Mahadevpura,3 BHK,1601.0,3.0,95.0,3,5933.791380387258
Mahadevpura,3 BHK,1450.0,3.0,75.0,3,5172.413793103448
Mahadevpura,2 BHK,1152.0,2.0,54.0,2,4687.5
Mahadevpura,2 BHK,1212.0,2.0,56.9,2,4694.7194719471945
Mahadevpura,3 BHK,1505.0,3.0,64.0,3,4252.491694352159
Mahadevpura,3 BHK,1505.0,3.0,78.0,3,5182.724252491695
Mahadevpura,3 BHK,1500.0,2.0,70.0,3,4666.666666666667
Mahadevpura,2 BHK,1236.0,2.0,58.0,2,4692.556634304207
Mahadevpura,2 BHK,1236.0,2.0,58.0,2,4692.556634304207
Mahadevpura,2 BHK,1120.0,2.0,53.0,2,4732.142857142857
Mahalakshmi Layout,4 Bedroom,1575.0,5.0,158.0,4,10031.746031746032
Mahalakshmi Layout,2 BHK,1105.0,2.0,80.0,2,7239.819004524887
Mahalakshmi Layout,4 Bedroom,1200.0,3.0,160.0,4,13333.333333333334
Mahalakshmi Layout,3 BHK,1200.0,2.0,110.0,3,9166.666666666666
Mahalakshmi Layout,3 BHK,1876.0,3.0,150.0,3,7995.735607675906
Mallasandra,3 BHK,1665.0,3.0,95.0,3,5705.705705705705
Mallasandra,3 BHK,1665.0,3.0,86.58,3,5200.0
Mallasandra,2 BHK,1340.0,2.0,61.0,2,4552.238805970149
Mallasandra,2 BHK,1325.0,2.0,70.0,2,5283.018867924528
Mallasandra,3 BHK,1665.0,3.0,86.91,3,5219.81981981982
Mallasandra,2 BHK,1325.0,2.0,70.0,2,5283.018867924528
Mallasandra,2 BHK,905.0,2.0,40.0,2,4419.889502762431
Mallasandra,2 BHK,1325.0,2.0,65.0,2,4905.66037735849
Mallasandra,2 BHK,1325.0,2.0,73.0,2,5509.433962264151
Mallasandra,2 BHK,1565.0,2.0,69.0,2,4408.945686900958
Mallasandra,2 BHK,905.0,2.0,35.0,2,3867.403314917127
Mallasandra,3 BHK,1524.0,2.0,72.0,3,4724.4094488188975
Mallasandra,3 BHK,1100.0,2.0,76.3,3,6936.363636363636
Malleshpalya,2 BHK,1140.0,2.0,46.5,2,4078.9473684210525
Malleshpalya,2 BHK,1225.0,2.0,46.86,2,3825.3061224489797
Malleshpalya,3 BHK,1785.0,3.0,75.0,3,4201.680672268908
Malleshpalya,2 BHK,1052.0,2.0,50.0,2,4752.851711026616
Malleshpalya,3 BHK,1405.0,2.0,77.0,3,5480.427046263345
Malleshpalya,2 BHK,1065.0,2.0,50.0,2,4694.835680751174
Malleshpalya,2 BHK,1210.0,2.0,55.0,2,4545.454545454545
Malleshpalya,3 BHK,1900.0,3.0,60.0,3,3157.8947368421054
Malleshpalya,2 BHK,1060.0,2.0,40.0,2,3773.5849056603774
Malleshpalya,3 BHK,1430.0,2.0,69.5,3,4860.1398601398605
Malleshpalya,2 BHK,1421.0,2.0,90.0,2,6333.56790992259
Malleshpalya,2 BHK,1245.0,2.0,55.0,2,4417.6706827309235
Malleshpalya,2 BHK,1200.0,2.0,46.0,2,3833.3333333333335
Malleshpalya,2 BHK,1225.0,2.0,52.0,2,4244.897959183673
Malleshwaram,1 BHK,705.0,1.0,67.0,1,9503.54609929078
Malleshwaram,7 BHK,12000.0,7.0,2200.0,7,18333.333333333332
Malleshwaram,4 BHK,2500.0,5.0,325.0,4,13000.0
Malleshwaram,3 BHK,2006.0,3.0,297.0,3,14805.583250249252
Malleshwaram,1 BHK,686.0,1.0,62.5,1,9110.787172011662
Malleshwaram,3 BHK,2475.0,4.0,332.0,3,13414.141414141413
Malleshwaram,3 BHK,2610.0,3.0,399.0,3,15287.356321839081
Malleshwaram,3 BHK,2475.0,4.0,320.0,3,12929.29292929293
Malleshwaram,2 BHK,900.0,2.0,95.0,2,10555.555555555555
Malleshwaram,2 BHK,1420.0,2.0,158.0,2,11126.760563380281
Malleshwaram,3 BHK,2000.0,3.0,250.0,3,12500.0
Malleshwaram,3 BHK,2215.0,3.0,275.0,3,12415.349887133183
Malleshwaram,3 BHK,1600.0,3.0,160.0,3,10000.0
Malleshwaram,3 BHK,2475.0,4.0,300.0,3,12121.212121212122
Malleshwaram,3 BHK,2600.0,3.0,237.0,3,9115.384615384615
Malleshwaram,3 BHK,2215.0,4.0,310.0,3,13995.48532731377
Malleshwaram,1 BHK,480.0,1.0,60.0,1,12500.0
Malleshwaram,2 BHK,1290.0,2.0,120.0,2,9302.32558139535
Malleshwaram,3 BHK,2475.0,4.0,326.0,3,13171.717171717171
Malleshwaram,3 BHK,2476.0,3.0,337.0,3,13610.662358642972
Malleshwaram,2 BHK,900.0,2.0,90.0,2,10000.0
Malleshwaram,3 BHK,2250.0,3.0,200.0,3,8888.888888888889
Malleshwaram,3 BHK,2050.0,4.0,270.0,3,13170.731707317073
Malleshwaram,2 BHK,900.0,2.0,72.0,2,8000.0
Malleshwaram,1 BHK,620.0,1.0,86.8,1,14000.0
Malleshwaram,2 Bedroom,600.0,1.0,68.0,2,11333.333333333334
Malleshwaram,3 BHK,2475.0,4.0,337.0,3,13616.161616161617
Malleshwaram,3 BHK,2215.0,3.0,275.0,3,12415.349887133183
Malleshwaram,3 BHK,2215.0,3.0,330.0,3,14898.419864559819
Malleshwaram,4 BHK,2800.0,4.0,252.0,4,9000.0
Malleshwaram,2 BHK,1020.0,2.0,80.0,2,7843.137254901961
Malleshwaram,2 Bedroom,600.0,1.0,90.0,2,15000.0
Malleshwaram,3 BHK,2200.0,3.0,275.0,3,12500.0
Malleshwaram,3 BHK,2475.0,4.0,326.0,3,13171.717171717171
Malleshwaram,2 BHK,1500.0,2.0,140.0,2,9333.333333333334
Malleshwaram,3 BHK,2475.0,4.0,340.0,3,13737.373737373737
Malleshwaram,2 BHK,1400.0,2.0,190.0,2,13571.42857142857
Malleshwaram,3 BHK,2475.0,4.0,300.0,3,12121.212121212122
Malleshwaram,3 BHK,2400.0,3.0,380.0,3,15833.333333333334
Malleshwaram,1 BHK,580.0,1.0,45.0,1,7758.620689655172
Malleshwaram,2 BHK,1410.0,2.0,125.0,2,8865.248226950354
Malleshwaram,4 BHK,2610.0,4.0,306.0,4,11724.137931034482
Marathahalli,3 BHK,1310.0,3.0,63.25,3,4828.244274809161
Marathahalli,2 BHK,1220.0,2.0,57.0,2,4672.131147540984
Marathahalli,2 BHK,1200.0,2.0,52.0,2,4333.333333333333
Marathahalli,2 BHK,1200.0,2.0,60.0,2,5000.0
Marathahalli,3 BHK,1933.0,3.0,140.0,3,7242.628039317124
Marathahalli,2 BHK,950.0,2.0,46.96,2,4943.1578947368425
Marathahalli,2 BHK,1230.0,2.0,80.0,2,6504.065040650406
Marathahalli,4 BHK,3800.0,4.0,250.0,4,6578.9473684210525
Marathahalli,2 BHK,1019.0,2.0,49.85,2,4892.051030421982
Marathahalli,2 BHK,1215.0,2.0,67.0,2,5514.40329218107
Marathahalli,4 BHK,2181.0,3.0,152.0,4,6969.280146721688
Marathahalli,2 BHK,1170.0,2.0,53.0,2,4529.91452991453
Marathahalli,2 BHK,1019.0,2.0,49.86,2,4893.032384690873
Marathahalli,2 BHK,1325.0,2.0,71.55,2,5400.0
Marathahalli,2 BHK,1220.0,2.0,56.5,2,4631.147540983607
Marathahalli,3 BHK,1575.0,3.0,78.0,3,4952.380952380952
Marathahalli,2 BHK,1152.0,2.0,56.0,2,4861.111111111111
Marathahalli,3 BHK,1610.0,3.0,90.0,3,5590.062111801242
Marathahalli,2 BHK,1146.0,2.0,70.0,2,6108.202443280978
Marathahalli,4 BHK,4000.0,5.0,212.0,4,5300.0
